prodgroup3,dlcp,sdd_sequence,operation,wip,yield,shipout,commit1,commit2,qtg1,qtg2,qps1,qps2,stg1,stg2
RPLP682,UX,130,1268,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.299,3.8,17.8
RPLP682,UX,140,2171,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.297,3.9,17.9
RPLP682,UX,150,2150,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.295,4.0,18.0
RPLP682,UX,160,2133,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.286,4.6,18.6
RPLP682,UX,170,2172,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.283,4.8,18.8
RPLP682,UX,180,1863,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.283,4.8,18.8
RPLP682,UX,190,1245,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.283,4.8,18.8
RPLP682,UX,200,5001,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.281,4.9,18.9
RPLP682,UX,210,11,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.281,4.9,18.9
RPLP682,UX,220,7820,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.262,6.3,20.3
RPLP682,UX,230,7827,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.262,6.3,20.3
RPLP682,UX,240,7060,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.261,6.4,20.4
RPLP682,UX,250,8585,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.261,6.4,20.4
RPLP682,UX,260,8780,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.261,6.4,20.4
RPLP682,UX,270,8832,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.259,6.5,20.5
RPLP682,UX,280,7571,0.0,0.95,0.0,0.0,5.0,0.0,5.316,0.0,0.256,6.8,20.8
RPLP682,UX,290,3777,0.0,1.0,0.0,0.0,5.0,0.0,5.051,0.0,0.243,6.8,20.8
RPLP682,UX,300,7391,0.0,1.0,0.0,0.0,5.0,0.0,5.051,0.0,0.243,6.8,20.8
RPLP682,UX,310,7200,0.0,1.0,0.0,0.0,5.0,0.0,5.051,0.0,0.242,6.9,20.9
RPLP682,UX,320,7290,0.0,1.0,0.0,0.0,5.0,0.0,5.051,0.0,0.242,6.9,20.9
RPLP682,UX,330,488,0.0,1.0,0.0,0.0,5.0,0.0,5.051,0.0,0.242,6.9,20.9
RPLP682,UX,340,7600,0.0,1.0,0.0,0.0,5.0,0.0,5.051,0.0,0.242,6.9,20.9
RPLP682,UX,350,5006,0.0,1.0,0.0,0.0,5.0,0.0,5.051,0.0,0.242,6.9,20.9
RPLP682,UX,360,6511,0.0,1.0,0.0,0.0,5.0,0.0,5.051,0.0,0.242,6.9,20.9
RPLP682,UX,370,8795,0.0,1.0,0.0,0.0,5.0,0.0,5.051,0.0,0.232,7.8,21.8
RPLP682,UX,380,7295,0.0,1.0,0.0,0.0,5.0,0.0,5.051,0.0,0.232,7.8,21.8
RPLP682,UX,390,7980,0.0,1.0,0.0,0.0,5.0,0.0,5.051,0.0,0.232,7.8,21.8
RPLP682,UX,400,6970,0.0,0.99,0.0,0.0,5.0,0.0,5.051,0.0,0.232,7.8,21.8
RPLP682,UX,410,7297,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.229,7.8,21.8
RPLP682,UX,420,6208,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.228,7.9,21.9
RPLP682,UX,430,6274,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.228,7.9,21.9
RPLP682,UX,440,6209,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.228,7.9,21.9
RPLP682,UX,450,6676,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.228,7.9,21.9
RPLP682,UX,460,7899,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.228,7.9,21.9
RPLP682,UX,470,6379,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.228,7.9,21.9
RPLP682,UX,480,7300,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.228,7.9,21.9
RPLP682,UX,490,1007,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.227,8.0,22.0
RPLP682,UX,500,6547,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.227,8.0,22.0
RPLP682,UX,510,8792,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.227,8.0,22.0
RPLP682,UX,520,1793,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.227,8.0,22.0
RPLP682,UX,530,7226,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.226,8.1,22.1
RPLP682,UX,540,7110,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.226,8.1,22.1
RPLP682,UX,550,7000,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.226,8.1,22.1
RPLP682,UX,560,8581,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.224,8.3,22.3
RPLP682,UX,570,7354,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.225,8.2,22.2
RPLP682,UX,580,8756,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.225,8.2,22.2
RPLP682,UX,590,7333,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.225,8.2,22.2
RPLP682,UX,600,7474,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.225,8.2,22.2
RPLP682,UX,610,7475,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.224,8.3,22.3
RPLP682,UX,620,7345,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.224,8.3,22.3
RPLP682,UX,630,7399,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.219,8.8,22.8
RPRP282,FF,10,1209,0.0,1.0,94.653,202.368,91.723,-37.23,59.32,-28.639,3.877,1.3,15.3
RPRP282,FF,20,1204,0.0,1.0,94.653,202.368,91.723,-37.23,59.32,-20.683,3.754,1.8,15.8
RPRP282,FF,30,5651,0.976,1.0,94.653,202.368,91.723,-36.254,60.296,-19.081,3.792,1.9,15.9
RPRP282,FF,40,2004,3.58,1.0,94.653,202.368,91.723,-32.674,63.876,-15.559,3.967,2.1,16.1
RPRP282,FF,50,1225,3.58,1.0,94.653,202.368,91.723,-29.094,67.456,-10.776,4.039,2.7,16.7
RPRP282,FF,60,1429,0.0,1.0,94.653,202.368,91.723,-29.094,67.456,-10.032,3.992,2.9,16.9
RPRP282,FF,70,1235,1.788,1.0,94.653,202.368,91.723,-27.306,69.244,-8.031,3.98,3.4,17.4
RPRP282,FF,80,1430,0.0,1.0,94.653,202.368,91.723,-27.306,69.244,-7.585,3.934,3.6,17.6
RPRP282,FF,90,5653,1.79,1.0,94.653,202.368,91.723,-25.516,71.034,-6.715,3.991,3.8,17.8
RPRP282,FF,100,2171,0.0,1.0,94.653,202.368,91.723,-25.516,71.034,-6.543,3.968,3.9,17.9
RPRP282,FF,110,2150,0.0,1.0,94.653,202.368,91.723,-25.516,71.034,-6.379,3.946,4.0,18.0
RPRP282,FF,120,2133,3.58,1.0,94.653,202.368,91.723,-21.936,74.614,-4.769,4.012,4.6,18.6
RPRP282,FF,130,2172,0.0,1.0,94.653,202.368,91.723,-21.936,74.614,-4.57,3.969,4.8,18.8
RPRP282,FF,140,1863,0.0,1.0,94.653,202.368,91.723,-21.936,74.614,-4.57,3.969,4.8,18.8
RPRP282,FF,150,1245,0.0,1.0,94.653,202.368,91.723,-21.936,74.614,-4.57,3.969,4.8,18.8
RPRP282,FF,160,5001,0.0,1.0,94.653,202.368,91.723,-21.936,74.614,-4.477,3.948,4.9,18.9
RPRP282,FF,170,11,0.0,1.0,94.653,202.368,91.723,-21.936,74.614,-4.477,3.948,4.9,18.9
RPRP282,FF,180,7460,0.0,1.0,94.653,202.368,91.723,-21.936,74.614,-4.477,3.948,4.9,18.9
RPRP282,FF,190,7462,0.0,1.0,94.653,202.368,91.723,-21.936,74.614,-4.477,3.948,4.9,18.9
RPRP282,FF,200,7465,0.0,1.0,94.653,202.368,91.723,-21.936,74.614,-4.477,3.948,4.9,18.9
RPRP282,FF,210,7820,69.746,1.0,94.653,202.368,91.723,47.81,144.36,7.589,7.111,6.3,20.3
RPRP282,FF,220,7821,0.0,1.0,94.653,202.368,91.723,47.81,144.36,7.589,7.111,6.3,20.3
RPRP282,FF,230,7827,0.0,1.0,94.653,202.368,91.723,47.81,144.36,7.589,7.111,6.3,20.3
RPRP282,FF,240,7060,3.431,1.0,94.653,202.368,91.723,51.241,147.791,8.133,7.28,6.3,20.3
RPRP282,FF,250,8585,0.0,1.0,94.653,202.368,91.723,51.241,147.791,8.006,7.245,6.4,20.4
RPRP282,FF,260,8780,0.0,1.0,94.653,202.368,91.723,51.241,147.791,8.006,7.245,6.4,20.4
RPRP282,FF,270,8832,1.79,1.0,94.653,202.368,91.723,53.031,149.581,8.159,7.297,6.5,20.5
RPRP282,FF,280,7571,4.366,0.95,94.653,202.368,91.723,57.397,153.947,8.441,7.401,6.8,20.8
RPRP282,FF,290,7391,0.0,1.0,94.653,202.368,91.723,54.527,146.25,8.019,7.031,6.8,20.8
RPRP282,FF,300,7200,0.0,1.0,94.653,202.368,91.723,54.527,146.25,7.902,6.998,6.9,20.9
RPRP282,FF,310,3777,0.0,1.0,94.653,202.368,91.723,54.527,146.25,8.019,7.031,6.8,20.8
RPRP282,FF,320,7290,16.731,1.0,94.653,202.368,91.723,71.258,162.981,10.327,7.798,6.9,20.9
RPRP282,FF,330,7600,0.0,1.0,94.653,202.368,91.723,71.258,162.981,10.327,7.798,6.9,20.9
RPRP282,FF,340,5006,0.0,1.0,94.653,202.368,91.723,71.258,162.981,10.327,7.798,6.9,20.9
RPRP282,FF,350,6511,0.0,1.0,94.653,202.368,91.723,71.258,162.981,10.327,7.798,6.9,20.9
RPRP282,FF,360,488,0.0,1.0,94.653,202.368,91.723,71.258,162.981,8.69,7.341,8.2,22.2
RPRP282,FF,370,8795,0.0,1.0,94.653,202.368,91.723,71.258,162.981,8.69,7.341,8.2,22.2
RPRP282,FF,380,7295,0.0,1.0,94.653,202.368,91.723,71.258,162.981,8.69,7.341,8.2,22.2
RPRP282,FF,390,7980,0.0,1.0,94.653,202.368,91.723,71.258,162.981,8.69,7.341,8.2,22.2
RPRP282,FF,400,6944,0.0,1.0,94.653,202.368,91.723,71.258,162.981,8.69,7.341,8.2,22.2
RPRP282,FF,410,7297,22.647,1.0,94.653,202.368,91.723,93.905,185.628,11.452,8.362,8.2,22.2
RPRP282,FF,420,6208,0.0,1.0,94.653,202.368,91.723,93.905,185.628,11.452,8.362,8.2,22.2
RPRP282,FF,430,6209,0.0,1.0,94.653,202.368,91.723,93.905,185.628,11.452,8.362,8.2,22.2
RPRP282,FF,440,6274,0.0,1.0,94.653,202.368,91.723,93.905,185.628,11.452,8.362,8.2,22.2
RPRP282,FF,450,6676,0.0,1.0,94.653,202.368,91.723,93.905,185.628,11.452,8.362,8.2,22.2
RPRP282,FF,460,6379,0.0,1.0,94.653,202.368,91.723,93.905,185.628,11.452,8.362,8.2,22.2
RPRP282,FF,470,7906,9.38,1.0,94.653,202.368,91.723,103.285,195.008,12.444,8.745,8.3,22.3
RPRP282,FF,480,1007,0.0,1.0,94.653,202.368,91.723,103.285,195.008,12.296,8.706,8.4,22.4
RPRP282,FF,490,6547,0.0,1.0,94.653,202.368,91.723,103.285,195.008,12.296,8.706,8.4,22.4
RPRP282,FF,500,8792,0.0,1.0,94.653,202.368,91.723,103.285,195.008,-19.862,22.16,-5.2,8.8
RPRP282,FF,510,1793,0.0,1.0,94.653,202.368,91.723,103.285,195.008,12.296,8.706,8.4,22.4
RPRP282,FF,520,7333,0.0,1.0,94.653,202.368,91.723,103.285,195.008,12.296,8.706,8.4,22.4
RPRP282,FF,530,7226,0.0,1.0,94.653,202.368,91.723,103.285,195.008,12.151,8.667,8.5,22.5
RPRP282,FF,540,7000,0.0,1.0,94.653,202.368,91.723,103.285,195.008,12.151,8.667,8.5,22.5
RPRP282,FF,550,8581,0.0,1.0,94.653,202.368,91.723,103.285,195.008,12.01,8.629,8.6,22.6
RPRP282,FF,560,7354,1.412,1.0,94.653,202.368,91.723,104.697,196.42,12.174,8.691,8.6,22.6
RPRP282,FF,570,7475,3.018,1.0,94.653,202.368,91.723,107.715,199.438,12.381,8.786,8.7,22.7
RPRP282,FF,580,7345,0.0,1.0,94.653,202.368,91.723,107.715,199.438,12.381,8.786,8.7,22.7
RPRP282,FF,590,7399,0.0,1.0,94.653,202.368,91.723,107.715,199.438,12.24,8.747,8.8,22.8
RPRP682,FF,10,1209,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-4.449,-0.334,-0.7,13.3
RPRP682,FF,20,1204,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-2.471,-0.282,1.8,15.8
RPRP682,FF,30,5651,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-2.341,-0.28,1.9,15.9
RPRP682,FF,40,2004,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-2.118,-0.276,2.1,16.1
RPRP682,FF,50,1225,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-1.648,-0.266,2.7,16.7
RPRP682,FF,60,1429,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-1.534,-0.263,2.9,16.9
RPRP682,FF,70,1235,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-1.308,-0.256,3.4,17.4
RPRP682,FF,80,1430,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-1.236,-0.253,3.6,17.6
RPRP682,FF,90,1237,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-1.236,-0.253,3.6,17.6
RPRP682,FF,100,1253,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-1.236,-0.253,3.6,17.6
RPRP682,FF,110,1299,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-1.236,-0.253,3.6,17.6
RPRP682,FF,120,5653,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-1.171,-0.25,3.8,17.8
RPRP682,FF,130,1268,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-1.171,-0.25,3.8,17.8
RPRP682,FF,140,2171,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-1.141,-0.249,3.9,17.9
RPRP682,FF,150,2150,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-1.112,-0.247,4.0,18.0
RPRP682,FF,160,2133,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-0.967,-0.239,4.6,18.6
RPRP682,FF,170,2172,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-0.927,-0.237,4.8,18.8
RPRP682,FF,180,1863,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-0.927,-0.237,4.8,18.8
RPRP682,FF,190,1245,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-0.927,-0.237,4.8,18.8
RPRP682,FF,200,5001,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-0.908,-0.235,4.9,18.9
RPRP682,FF,210,11,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-0.908,-0.235,4.9,18.9
RPRP682,FF,220,7820,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-0.706,-0.219,6.3,20.3
RPRP682,FF,230,7827,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-0.706,-0.219,6.3,20.3
RPRP682,FF,240,7060,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-0.695,-0.218,6.4,20.4
RPRP682,FF,250,8585,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-0.695,-0.218,6.4,20.4
RPRP682,FF,260,8780,0.0,1.0,53.952,57.501,0.0,-4.449,-4.449,-0.695,-0.218,6.4,20.4
RPRP682,FF,270,8832,1.792,1.0,53.952,57.501,0.0,-2.657,-2.657,-0.409,-0.13,6.5,20.5
RPRP682,FF,280,7571,0.0,0.957,53.952,57.501,0.0,-2.657,-2.657,-0.391,-0.128,6.8,20.8
RPRP682,FF,290,3777,0.0,1.0,53.952,57.501,0.0,-2.542,-2.542,-0.374,-0.122,6.8,20.8
RPRP682,FF,300,7391,0.0,1.0,53.952,57.501,0.0,-2.542,-2.542,-0.374,-0.122,6.8,20.8
RPRP682,FF,310,7200,0.0,1.0,53.952,57.501,0.0,-2.542,-2.542,-0.368,-0.122,6.9,20.9
RPRP682,FF,320,5006,0.0,1.0,53.952,57.501,0.0,-2.542,-2.542,-0.368,-0.122,6.9,20.9
RPRP682,FF,330,7290,0.012,1.0,53.952,57.501,0.0,-2.53,-2.53,-0.367,-0.121,6.9,20.9
RPRP682,FF,340,488,0.0,1.0,53.952,57.501,0.0,-2.53,-2.53,-0.367,-0.121,6.9,20.9
RPRP682,FF,350,7600,0.79,1.0,53.952,57.501,0.0,-1.74,-1.74,-0.252,-0.083,6.9,20.9
RPRP682,FF,360,6511,0.0,1.0,53.952,57.501,0.0,-1.74,-1.74,-0.252,-0.083,6.9,20.9
RPRP682,FF,370,8795,0.0,1.0,53.952,57.501,0.0,-1.74,-1.74,-0.229,-0.081,7.6,21.6
RPRP682,FF,380,7295,0.0,1.0,53.952,57.501,0.0,-1.74,-1.74,-0.229,-0.081,7.6,21.6
RPRP682,FF,390,7980,0.0,1.0,53.952,57.501,0.0,-1.74,-1.74,-0.229,-0.081,7.6,21.6
RPRP682,FF,400,6970,0.0,0.99,53.952,57.501,0.0,-1.74,-1.74,-0.223,-0.08,7.8,21.8
RPRP682,FF,410,7297,0.0,1.0,53.952,57.501,0.0,-1.723,-1.723,-0.221,-0.079,7.8,21.8
RPRP682,FF,420,6208,0.0,1.0,53.952,57.501,0.0,-1.723,-1.723,-0.218,-0.079,7.9,21.9
RPRP682,FF,430,6274,0.0,1.0,53.952,57.501,0.0,-1.723,-1.723,-0.218,-0.079,7.9,21.9
RPRP682,FF,440,6209,0.0,1.0,53.952,57.501,0.0,-1.723,-1.723,-0.218,-0.079,7.9,21.9
RPRP682,FF,450,6676,0.0,1.0,53.952,57.501,0.0,-1.723,-1.723,-0.218,-0.079,7.9,21.9
RPRP682,FF,460,7899,0.0,1.0,53.952,57.501,0.0,-1.723,-1.723,-0.218,-0.079,7.9,21.9
RPRP682,FF,470,6379,3.516,1.0,53.952,57.501,0.0,1.793,1.793,0.227,0.082,7.9,21.9
RPRP682,FF,480,7300,0.0,1.0,53.952,57.501,0.0,1.793,1.793,0.227,0.082,7.9,21.9
RPRP682,FF,490,1007,0.0,1.0,53.952,57.501,0.0,1.793,1.793,0.224,0.082,8.0,22.0
RPRP682,FF,500,6547,0.591,1.0,53.952,57.501,0.0,2.384,2.384,0.298,0.108,8.0,22.0
RPRP682,FF,510,8792,0.0,1.0,53.952,57.501,0.0,2.384,2.384,0.298,0.108,8.0,22.0
RPRP682,FF,520,1793,0.0,1.0,53.952,57.501,0.0,2.384,2.384,0.298,0.108,8.0,22.0
RPRP682,FF,530,7226,0.0,1.0,53.952,57.501,0.0,2.384,2.384,0.294,0.108,8.1,22.1
RPRP682,FF,540,7110,0.0,1.0,53.952,57.501,0.0,2.384,2.384,0.294,0.108,8.1,22.1
RPRP682,FF,550,7000,0.0,1.0,53.952,57.501,0.0,2.384,2.384,0.294,0.108,8.1,22.1
RPRP682,FF,560,8581,0.0,1.0,53.952,57.501,0.0,2.384,2.384,0.294,0.108,8.1,22.1
RPRP682,FF,570,7354,0.0,1.0,53.952,57.501,0.0,2.384,2.384,0.291,0.107,8.2,22.2
RPRP682,FF,580,8756,0.0,1.0,53.952,57.501,0.0,2.384,2.384,0.291,0.107,8.2,22.2
RPRP682,FF,590,7333,0.0,1.0,53.952,57.501,0.0,2.384,2.384,0.291,0.107,8.2,22.2
RPRP682,FF,600,7474,0.0,1.0,53.952,57.501,0.0,2.384,2.384,0.291,0.107,8.2,22.2
RPRP682,FF,610,7475,1.165,1.0,53.952,57.501,0.0,3.549,3.549,0.428,0.159,8.3,22.3
RPRP682,FF,620,7345,0.0,1.0,53.952,57.501,0.0,3.549,3.549,0.428,0.159,8.3,22.3
RPRP682,FF,630,7399,0.0,1.0,53.952,57.501,0.0,3.549,3.549,0.403,0.156,8.8,22.8
RPRP682,UL,10,1209,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-2.222,-0.167,-0.7,13.3
RPRP682,UL,20,1204,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-1.234,-0.141,1.8,15.8
RPRP682,UL,30,5651,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-1.169,-0.14,1.9,15.9
RPRP682,UL,40,2004,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-1.058,-0.138,2.1,16.1
RPRP682,UL,50,1225,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.823,-0.133,2.7,16.7
RPRP682,UL,60,1429,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.766,-0.131,2.9,16.9
RPRP682,UL,70,1235,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.653,-0.128,3.4,17.4
RPRP682,UL,80,1430,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.617,-0.126,3.6,17.6
RPRP682,UL,90,1237,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.617,-0.126,3.6,17.6
RPRP682,UL,100,1253,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.617,-0.126,3.6,17.6
RPRP682,UL,110,1299,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.617,-0.126,3.6,17.6
RPRP682,UL,120,5653,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.585,-0.125,3.8,17.8
RPRP682,UL,130,1268,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.585,-0.125,3.8,17.8
RPRP682,UL,140,2171,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.57,-0.124,3.9,17.9
RPRP682,UL,150,2150,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.555,-0.123,4.0,18.0
RPRP682,UL,160,2133,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.483,-0.119,4.6,18.6
RPRP682,UL,170,2172,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.463,-0.118,4.8,18.8
RPRP682,UL,180,1863,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.463,-0.118,4.8,18.8
RPRP682,UL,190,1245,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.463,-0.118,4.8,18.8
RPRP682,UL,200,5001,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.453,-0.118,4.9,18.9
RPRP682,UL,210,11,0.0,1.0,7.18,18.0,0.0,-2.222,-2.222,-0.453,-0.118,4.9,18.9
RPRP682,UL,220,7820,2.8,1.0,7.18,18.0,0.0,0.578,0.578,0.092,0.028,6.3,20.3
RPRP682,UL,230,7827,0.0,1.0,7.18,18.0,0.0,0.578,0.578,0.092,0.028,6.3,20.3
RPRP682,UL,240,7060,0.0,1.0,7.18,18.0,0.0,0.578,0.578,0.09,0.028,6.4,20.4
RPRP682,UL,250,8585,0.0,1.0,7.18,18.0,0.0,0.578,0.578,0.09,0.028,6.4,20.4
RPRP682,UL,260,8780,0.0,1.0,7.18,18.0,0.0,0.578,0.578,0.09,0.028,6.4,20.4
RPRP682,UL,270,8832,0.0,1.0,7.18,18.0,0.0,0.578,0.578,0.089,0.028,6.5,20.5
RPRP682,UL,280,7571,0.0,0.957,7.18,18.0,0.0,0.578,0.578,0.085,0.028,6.8,20.8
RPRP682,UL,290,3777,0.0,1.0,7.18,18.0,0.0,0.553,0.553,0.081,0.027,6.8,20.8
RPRP682,UL,300,7391,0.0,1.0,7.18,18.0,0.0,0.553,0.553,0.081,0.027,6.8,20.8
RPRP682,UL,310,7200,0.0,1.0,7.18,18.0,0.0,0.553,0.553,0.08,0.026,6.9,20.9
RPRP682,UL,320,5006,0.0,1.0,7.18,18.0,0.0,0.553,0.553,0.08,0.026,6.9,20.9
RPRP682,UL,330,7290,8.687,1.0,7.18,18.0,0.0,9.24,9.24,1.339,0.442,6.9,20.9
RPRP682,UL,340,488,0.0,1.0,7.18,18.0,0.0,9.24,9.24,1.339,0.442,6.9,20.9
RPRP682,UL,350,7600,0.0,1.0,7.18,18.0,0.0,9.24,9.24,1.339,0.442,6.9,20.9
RPRP682,UL,360,6511,0.0,1.0,7.18,18.0,0.0,9.24,9.24,1.339,0.442,6.9,20.9
RPRP682,UL,370,8795,0.0,1.0,7.18,18.0,0.0,9.24,9.24,1.216,0.428,7.6,21.6
RPRP682,UL,380,7295,0.0,1.0,7.18,18.0,0.0,9.24,9.24,1.216,0.428,7.6,21.6
RPRP682,UL,390,7980,0.0,1.0,7.18,18.0,0.0,9.24,9.24,1.216,0.428,7.6,21.6
RPRP682,UL,400,6970,0.0,0.99,7.18,18.0,0.0,9.24,9.24,1.185,0.424,7.8,21.8
RPRP682,UL,410,7297,0.0,1.0,7.18,18.0,0.0,9.148,9.148,1.173,0.42,7.8,21.8
RPRP682,UL,420,6208,0.0,1.0,7.18,18.0,0.0,9.148,9.148,1.158,0.418,7.9,21.9
RPRP682,UL,430,6274,0.0,1.0,7.18,18.0,0.0,9.148,9.148,1.158,0.418,7.9,21.9
RPRP682,UL,440,6209,0.0,1.0,7.18,18.0,0.0,9.148,9.148,1.158,0.418,7.9,21.9
RPRP682,UL,450,6676,0.0,1.0,7.18,18.0,0.0,9.148,9.148,1.158,0.418,7.9,21.9
RPRP682,UL,460,7899,0.0,1.0,7.18,18.0,0.0,9.148,9.148,1.158,0.418,7.9,21.9
RPRP682,UL,470,6379,0.0,1.0,7.18,18.0,0.0,9.148,9.148,1.158,0.418,7.9,21.9
RPRP682,UL,480,7300,0.794,1.0,7.18,18.0,0.0,9.942,9.942,1.258,0.454,7.9,21.9
RPRP682,UL,490,1007,0.0,1.0,7.18,18.0,0.0,9.942,9.942,1.243,0.452,8.0,22.0
RPRP682,UL,500,6547,0.0,1.0,7.18,18.0,0.0,9.942,9.942,1.243,0.452,8.0,22.0
RPRP682,UL,510,8792,0.0,1.0,7.18,18.0,0.0,9.942,9.942,1.243,0.452,8.0,22.0
RPRP682,UL,520,1793,0.0,1.0,7.18,18.0,0.0,9.942,9.942,1.243,0.452,8.0,22.0
RPRP682,UL,530,7226,0.878,1.0,7.18,18.0,0.0,10.82,10.82,1.336,0.49,8.1,22.1
RPRP682,UL,540,7110,0.0,1.0,7.18,18.0,0.0,10.82,10.82,1.336,0.49,8.1,22.1
RPRP682,UL,550,7000,0.0,1.0,7.18,18.0,0.0,10.82,10.82,1.336,0.49,8.1,22.1
RPRP682,UL,560,8581,0.0,1.0,7.18,18.0,0.0,10.82,10.82,1.336,0.49,8.1,22.1
RPRP682,UL,570,7354,0.0,1.0,7.18,18.0,0.0,10.82,10.82,1.32,0.487,8.2,22.2
RPRP682,UL,580,8756,0.0,1.0,7.18,18.0,0.0,10.82,10.82,1.32,0.487,8.2,22.2
RPRP682,UL,590,7333,0.0,1.0,7.18,18.0,0.0,10.82,10.82,1.32,0.487,8.2,22.2
RPRP682,UL,600,7474,0.0,1.0,7.18,18.0,0.0,10.82,10.82,1.32,0.487,8.2,22.2
RPRP682,UL,610,7475,0.0,1.0,7.18,18.0,0.0,10.82,10.82,1.304,0.485,8.3,22.3
