platform_name,product_site_name,prodgroup3,item_id,dlcp_proc,metric_key,mfg_stage,euph,operation,operation_name,resource_,common_name,gu,mor,lot_sampling,lot_size,mor_source
AT,A48,CFD,35040,UH,511719_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35040,UH,511719_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35040,UH,511719_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32985,UL,511719_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32985,UL,511719_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32985,UL,511719_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32985,UL,511719_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32985,UL,511719_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32985,UL,511719_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32985,UL,511719_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35038,UL,511719_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35038,UL,511719_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35038,UL,511719_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35038,UL,511719_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35038,UL,511719_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35038,UL,511719_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35038,UL,511719_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35039,UM,511719_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35039,UM,511719_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35039,UM,511719_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35039,UM,511719_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35039,UM,511719_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35039,UM,511719_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35039,UM,511719_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32852,UM,511719_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32852,UM,511719_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32852,UM,511719_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32852,UM,511719_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32852,UM,511719_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32852,UM,511719_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32852,UM,511719_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32983,UV,511719_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32983,UV,511719_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32983,UV,511719_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32983,UV,511719_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32983,UV,511719_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32983,UV,511719_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,32983,UV,511719_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,33294,UX,511719_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,33294,UX,511719_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,33294,UX,511719_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,33294,UX,511719_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,33294,UX,511719_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,33294,UX,511719_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,33294,UX,511719_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35041,UX,511719_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35041,UX,511719_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35041,UX,511719_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35041,UX,511719_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35041,UX,511719_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35041,UX,511719_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,CFD,35041,UX,511719_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,CFL S62,97.2,53.19,100.0,4000.0,mcs_original
AT,A48,RKLS81,36006,FF,511713_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36006,FF,511713_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36006,FF,511713_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36006,FF,511713_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36006,FF,511713_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36006,FF,511713_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36006,FF,511713_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35082,FF,511713_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35082,FF,511713_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35082,FF,511713_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35082,FF,511713_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35082,FF,511713_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35082,FF,511713_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35082,FF,511713_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36319,FF,511713_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36319,FF,511713_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36319,FF,511713_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36319,FF,511713_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36319,FF,511713_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36319,FF,511713_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36319,FF,511713_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,33445,FF,535951_VF,HVM-MOR,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,33445,FF,535951_VF,HVM-MOR,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,33445,FF,535951_VF,HVM-MOR,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,33445,FF,535951_VF,HVM-MOR,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,33445,FF,535951_VF,HVM-MOR,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,33445,FF,535951_VF,HVM-MOR,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,33445,FF,535951_VF,HVM-MOR,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,PP-RKLS81,33445,FF,535951_VF,HVM-MOR,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,PP-RKLS81,33445,FF,535951_VF,HVM-MOR,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,PP-RKLS81,33445,FF,535951_VF,HVM-MOR,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,PP-RKLS81,33445,FF,535951_VF,HVM-MOR,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,PP-RKLS81,33445,FF,535951_VF,HVM-MOR,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,PP-RKLS81,33445,FF,535951_VF,HVM-MOR,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,PP-RKLS81,33445,FF,535951_VF,HVM-MOR,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36074,HP,511713_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36074,HP,511713_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36074,HP,511713_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36074,HP,511713_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36074,HP,511713_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36074,HP,511713_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36074,HP,511713_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36075,HP,511713_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36075,HP,511713_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36075,HP,511713_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36075,HP,511713_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36075,HP,511713_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36075,HP,511713_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36075,HP,511713_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36320,HP,511713_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36320,HP,511713_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36320,HP,511713_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36320,HP,511713_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36320,HP,511713_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36320,HP,511713_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36320,HP,511713_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36010,UH,511713_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36010,UH,511713_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36010,UH,511713_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36010,UH,511713_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36010,UH,511713_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36010,UH,511713_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36010,UH,511713_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36009,UH,511713_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36009,UH,511713_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36009,UH,511713_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36009,UH,511713_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36009,UH,511713_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36009,UH,511713_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36009,UH,511713_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36321,UH,511713_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36321,UH,511713_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36321,UH,511713_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36321,UH,511713_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36321,UH,511713_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36321,UH,511713_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36321,UH,511713_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36697,UL,511713_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36697,UL,511713_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36697,UL,511713_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36697,UL,511713_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36697,UL,511713_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36697,UL,511713_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36697,UL,511713_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35654,UV,511713_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35654,UV,511713_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35654,UV,511713_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35654,UV,511713_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35654,UV,511713_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35654,UV,511713_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35654,UV,511713_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36007,UV,511713_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36007,UV,511713_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36007,UV,511713_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36007,UV,511713_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36007,UV,511713_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36007,UV,511713_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36007,UV,511713_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36323,UV,511713_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36323,UV,511713_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36323,UV,511713_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36323,UV,511713_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36323,UV,511713_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36323,UV,511713_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36323,UV,511713_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35655,UX,511713_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35655,UX,511713_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35655,UX,511713_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35655,UX,511713_VF,HVM-FULL,4560.0,614,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35655,UX,511713_VF,HVM-FULL,4560.0,1149,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35655,UX,511713_VF,HVM-FULL,4560.0,2207,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,35655,UX,511713_VF,HVM-FULL,4560.0,8899,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36008,UX,511713_VF,HVM-FULL,4560.0,593,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36008,UX,511713_VF,HVM-FULL,4560.0,601,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
AT,A48,RKLS81,36008,UX,511713_VF,HVM-FULL,4560.0,608,SUB MARK FOL,TMXa,RKL S81,97.2,53.19,100.0,4200.0,mcs_original
