TYPE,ROUTE,SDD_SEQUENCE,OPERATION,OPERATION_DESC,ENTITY,MOR,SAMPLE_RATE,CT,SHIFT_START_WIP,GOAL_TYPE,TOTAL_GOAL,SUBCELL_INFO,PASS_WIP
UNIT,RSLXCP,190,730,HPO-HTS2,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,200,1429,HTS-ST,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,210,970,FLI-BLUE-M,,4.57,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,220,1430,HTS-US,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,230,226,DUMMY-XRB,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,240,5653,JEDEC-TPR1,,26.39,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,250,2037,TACS,,10.07,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,260,1892,MPEVI-LGA,,13.19,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,270,2150,ERGO2JLP1,,78.21,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,280,2410,ECL-DLA,,2.08,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,290,2090,DLAS,,2.57,100.0,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,RSLXCP,300,1264,IHSAA,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,310,1501,JEDEC-TPT1,,26.15,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,320,2977,HPO-HTS5,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,330,1366,DLA-HPO,,1.44,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,340,2978,HPO-HTS6,,41.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,350,4992,JEDEC-TPT2,,26.15,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,360,265,2D-XRAY,,6.43,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,RSLXCP,370,2172,TACS3,,9.37,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,20,971,HYBRID-CAM,,16.0,100.0,2.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,SKGB42,30,5651,JEDEC-TPP1,,83.48,100.0,2.93,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,40,2004,JDFLX,,68.97,100.0,1.64,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,50,1225,EYUF,,23.55,100.0,5.12,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,60,1429,HTS-ST,,,,1.18,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,70,1235,EYC,,10.4,100.0,3.75,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,80,1430,HTS-US,,,,0.04,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,90,1237,CSAM,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,100,1253,PEM,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,110,5653,JEDEC-TPR1,,82.9,100.0,1.01,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,120,2171,TACS2,,26.34,100.0,3.73,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,130,2152,ERGO2JLP2,,,,0.24,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,140,2133,NG-BAL-DH1,,19.22,100.0,10.21,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,150,2172,TACS3,,26.63,100.0,3.33,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,160,9696,DUM4FABCHG,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,170,1091,MAVI-EXC,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKGB42,180,1863,MPEVI-BARE,,,,7.08,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,20,610,MET3SUB,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,20,971,HYBRID-CAM,,20.0,100.0,2.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,SKHB42,30,614,FOL-UV-MAR,,46.04,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,30,5651,JEDEC-TPP1,,83.48,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,40,2004,JDFLX,,68.97,100.0,1.91,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,40,2170,TACS1,,26.79,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,50,1225,EYUF,,23.55,100.0,3.47,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,60,1429,HTS-ST,,,,8.04,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,60,2000,SUB-SCRAP,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,70,1235,EYC,,10.4,100.0,-1.16,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,80,1430,HTS-US,,,,0.08,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,90,1237,CSAM,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,100,1253,PEM,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,110,5653,JEDEC-TPR1,,82.9,100.0,0.7,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,120,2171,TACS2,,26.34,100.0,4.26,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,130,2152,ERGO2JLP2,,,,0.8,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,140,2133,NG-BAL-DH1,,19.22,100.0,3.84,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,150,1440,BA-JEDEC,,19.22,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,160,2172,TACS3,,26.63,100.0,5.96,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,170,9696,DUM4FABCHG,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,180,1091,MAVI-EXC,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKHB42,190,1863,MPEVI-BARE,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKLU22,20,610,MET3SUB,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKLU22,20,1204,DIETCB,,13.5,100.0,2.0,10.562,LoadingPlan,5.804,,0.0
UNIT,SKLU22,30,614,FOL-UV-MAR,,45.73,100.0,0.0,0.0,IncomingWIP,4.837,,0.0
UNIT,SKLU22,30,5651,JEDEC-TPP1,,107.3,100.0,0.0,0.0,IncomingWIP,4.837,,0.0
UNIT,SKLU22,40,2170,TACS1,,30.91,100.0,0.0,0.0,IncomingWIP,4.837,,0.0
UNIT,SKLU22,40,2004,JDFLX,,91.81,100.0,2.74,2.467,IncomingWIP,7.304,,0.0
UNIT,SKLU22,50,1225,EYUF,,19.95,100.0,5.7,0.0,IncomingWIP,5.636,,0.0
UNIT,SKLU22,60,1429,HTS-ST,,,,0.0,1.557,IncomingWIP,4.516,,0.0
UNIT,SKLU22,70,1235,EYC,,10.87,100.0,4.24,6.256,IncomingWIP,10.772,,0.0
UNIT,SKLU22,80,1430,HTS-US,,,,0.65,0.0,IncomingWIP,6.966,,0.0
UNIT,SKLU22,90,1237,CSAM,,,,0.0,0.0,IncomingWIP,6.589,,0.0
UNIT,SKLU22,100,5653,JEDEC-TPR1,,106.6,100.0,1.48,0.0,IncomingWIP,6.589,,0.0
UNIT,SKLU22,110,2171,TACS2,,,,0.06,0.0,IncomingWIP,5.776,,0.0
UNIT,SKLU22,120,2176,TACSRWK6,,40.69,77.0,1.99,0.0,IncomingWIP,4.425,,1.322
UNIT,SKLU22,130,2150,ERGO2JLP1,,,,0.48,0.0,IncomingWIP,5.013,,0.0
UNIT,SKLU22,140,2133,NG-BAL-DH1,,18.16,100.0,11.14,0.0,IncomingWIP,0.0,,0.0
UNIT,SKLU22,150,2172,TACS3,,28.82,100.0,0.87,0.0,CleanWIP,0.0,,0.0
UNIT,SKLU22,160,9696,DUM4FABCHG,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKLU22,170,1091,MAVI-EXC,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKLU22,180,1863,MPEVI-BARE,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKLU23,20,610,MET3SUB,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKLU23,30,614,FOL-UV-MAR,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKLU23,40,2173,TACSSTF1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKLU23,50,1171,LCSA,,,,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,SKLU23,60,1173,LCSC,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKLU23,70,2174,TACSSTF2,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKLU23,80,1175,PLCSVI,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKLU23,90,2150,ERGO2JLP1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,20,971,HYBRID-CAM,,4.82,,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,SKR,30,5651,JEDEC-TPP1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,40,2004,JDFLX,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,50,1225,EYUF,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,60,1987,HPO-HTS1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,70,2135,HPO-CURE,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,80,730,HPO-HTS2,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,90,1429,HTS-ST,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,100,970,FLI-BLUE-M,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,110,1430,HTS-US,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,120,5653,JEDEC-TPR1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,130,2037,TACS,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,140,4456,100%-XRAY,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,150,2150,ERGO2JLP1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,160,1171,LCSA,,5.17,,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,SKR,170,1173,LCSC,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,180,2171,TACS2,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,190,2863,PEVI-B-BA,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,200,2152,ERGO2JLP2,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,210,9021,METPCK-LTH,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,220,2133,NG-BAL-DH1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,230,2172,TACS3,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,240,6167,CRC5HD,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,250,8666,AHMT-OLB,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,260,411,IFSSFGI,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,270,7300,MARK,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,280,2423,DIE-MARK,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,290,1007,DVI-EOL,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,300,8792,JIT32,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,310,6547,IRVI-EOL,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,320,1991,BAKE-24HR,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,330,7226,T-T-TXFR,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,340,7296,T-TXFR,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,350,7356,FVI,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,360,2733,FVIIDC,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,370,7354,MVQA,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,380,7475,ASTRAP,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,390,7345,AQC,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SKR,400,7399,Y048,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SNB,20,610,MET3SUB,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SNB,30,608,SUBMARK,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SNB,40,1208,APL,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SNB,60,2000,SUB-SCRAP,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,20,1232,APACK,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,30,5002,PA48,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,40,1204,DIETCB,,0.637,100.0,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,SPRXCS,50,5651,JEDEC-TPP1,,29.07,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,60,2004,JDFLX,,12.62,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,70,1225,EYUF,,2.49,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,80,1987,HPO-HTS1,,61.06,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,90,2135,HPO-CURE,,5.66,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,100,730,HPO-HTS2,,61.06,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,110,1429,HTS-ST,,61.06,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,120,970,FLI-BLUE-M,,6.86,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,130,1430,HTS-US,,61.06,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,140,9643,JEDEC-TPP4,,29.07,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,150,1237,CSAM,,28.04,6.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,160,1299,PEM-CUSP,,5.07,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,170,9644,JEDEC-TPR4,,28.96,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,180,5653,JEDEC-TPR1,,28.96,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,190,2036,TACSRWK4,,12.17,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,200,2150,ERGO2JLP1,,78.21,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,210,288,FLUX-RFLOW,,56.95,6.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,220,6445,JEDEC-TPP3,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,230,2534,LGA-FR-DFX,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,240,6437,JEDEC-TPR3,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,250,2410,ECL-DLA,,3.13,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,260,2090,DLAS,,4.32,100.0,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,SPRXCS,270,1264,IHSAA,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,280,1501,JEDEC-TPT1,,28.61,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,290,1266,STIM-DLA,,3.45,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,300,4992,JEDEC-TPT2,,28.61,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,310,265,2D-XRAY,,19.98,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS,320,2172,TACS3,,11.27,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,10,11,R048,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,20,7904,METUNSEAL,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,30,1536,IVINSBA,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,40,7296,T-TXFR,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,50,7665,DVI-EPX,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,60,7652,HBI-PROD,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,70,6262,CPBIC1HD,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,80,8585,EDISPO1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,90,8780,JIT20,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,100,8832,PHVI2,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,110,7571,OLBPBICBIN,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,120,7290,Z048,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,130,5006,ADLTSCRAP,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,140,8795,JIT34,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,150,8748,PPV-SPS-SD,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,160,6386,T-T-TXFR-2,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,170,7297,PPV-SPS-1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,180,6342,PPV-SPS-3,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,190,6379,OLBQA4,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,200,7300,MARK,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,210,1285,TFLIP,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,220,7409,EOL-BS-UV,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,230,1310,TFLIP2,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,240,1007,DVI-EOL,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,250,6547,IRVI-EOL,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,260,8792,JIT32,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,270,7226,T-T-TXFR,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,280,7368,FVI,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,290,7472,MVQA,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,300,7475,ASTRAP,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,310,7345,AQC,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPRXCS_NSB,320,7399,Y048,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPTDT,20,610,MET3SUB,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPTDT,30,608,SUBMARK,,98.09,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPTDT,40,1208,APL,,36.69,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPTDT,60,2000,SUB-SCRAP,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPTSF,20,610,MET3SUB,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPTSF,30,608,SUBMARK,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPTSF,40,1208,APL,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,SPTSF,60,2000,SUB-SCRAP,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLH81,20,1204,DIETCB,,17.0,100.0,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,TGLH81,30,5651,JEDEC-TPP1,,77.76,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLH81,40,2004,JDFLX,,84.88,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLH81,50,1225,EYUF,,28.32,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLH81,60,1429,HTS-ST,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLH81,70,1235,EYC,,10.64,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLH81,80,1430,HTS-US,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLH81,90,5653,JEDEC-TPR1,,77.3,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLH81,100,2171,TACS2,,88.05,30.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLH81,110,2150,ERGO2JLP1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLH81,120,2133,NG-BAL-DH1,,19.61,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLH81,130,2172,TACS3,,25.63,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLH81,140,9696,DUM4FABCHG,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLH81,150,1863,MPEVI-BARE,,15.29,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLH81,160,1091,MAVI-EXC,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLH81,170,1245,SAPEVIBARE,,15.29,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLUP3,20,1204,DIETCB,,16.6,100.0,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,TGLUP3,30,5651,JEDEC-TPP1,,87.22,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLUP3,40,2004,JDFLX,,96.1,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLUP3,50,1225,EYUF,,16.61,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLUP3,60,1429,HTS-ST,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLUP3,70,1235,EYC,,13.59,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLUP3,80,1430,HTS-US,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLUP3,90,5653,JEDEC-TPR1,,86.75,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLUP3,100,2171,TACS2,,91.34,30.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLUP3,110,2150,ERGO2JLP1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLUP3,120,2133,NG-BAL-DH1,,21.98,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLUP3,130,2172,TACS3,,25.03,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLUP3,140,9696,DUM4FABCHG,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLUP3,150,8605,OLBTACS,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLUP3,160,1863,MPEVI-BARE,,23.13,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TGLUP3,170,1245,SAPEVIBARE,,23.13,100.0,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,20,1204,DIETCB,,7.55,,0.0,0.0,LoadingPlan_no_goal,0.0,,0.0
UNIT,TPR,30,5651,JEDEC-TPP1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,40,2004,JDFLX,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,50,1225,EYUF,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,60,1987,HPO-HTS1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,70,2135,HPO-CURE,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,80,730,HPO-HTS2,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,90,1429,HTS-ST,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,100,970,FLI-BLUE-M,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,110,1430,HTS-US,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,120,1237,CSAM,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,130,5653,JEDEC-TPR1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,140,2037,TACS,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,150,1895,MPEVI-XGA,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,160,2150,ERGO2JLP1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,170,1960,DLAP,,4.0,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,180,1501,JEDEC-TPT1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,190,1265,IHSC,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,200,4992,JEDEC-TPT2,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,210,2153,JLP2ERGO2,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,220,2454,MOL2DID-MK,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,230,2152,ERGO2JLP2,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,240,2171,TACS2,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,250,2161,ERGO2JLPRW,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,260,2133,NG-BAL-DH1,,,,0.0,0.0,CleanWIP,0.0,,0.0
UNIT,TPR,270,2172,TACS3,,,,0.0,0.0,CleanWIP,0.0,,0.0
,EE Time,,2133,,BAL709,,,,,EE Time,,[PM 12hrs],
